crop_id,scene_id,disaster,damage_label,label_id,pre_crop_path,post_crop_path,crop_width,crop_height,polygon_area
hurricane-michael_00000440__b0015,hurricane-michael_00000440,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000440__b0015.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000440__b0015.jpg,67,67,1203.5125999731133
hurricane-michael_00000206__b0146,hurricane-michael_00000206,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000206__b0146.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000206__b0146.jpg,50,49,892.1275003874514
santa-rosa-wildfire_00000116__b0002,santa-rosa-wildfire_00000116,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000116__b0002.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000116__b0002.jpg,26,27,169.84236151394228
hurricane-harvey_00000289__b0004,hurricane-harvey_00000289,hurricane-harvey,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000289__b0004.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000289__b0004.jpg,21,20,85.43882113668818
midwest-flooding_00000027__b0020,midwest-flooding_00000027,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000027__b0020.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000027__b0020.jpg,50,50,882.8828802463711
hurricane-harvey_00000151__b0015,hurricane-harvey_00000151,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000151__b0015.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000151__b0015.jpg,49,49,512.7877056424136
hurricane-michael_00000281__b0098,hurricane-michael_00000281,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0098.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0098.jpg,83,84,1796.0000000385517
palu-tsunami_00000168__b0161,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0161.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0161.jpg,44,44,411.29998496032874
hurricane-michael_00000230__b0005,hurricane-michael_00000230,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000230__b0005.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000230__b0005.jpg,57,57,843.0000000308231
palu-tsunami_00000189__b0027,palu-tsunami_00000189,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0027.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0027.jpg,67,68,1203.864039089859
hurricane-michael_00000136__b0015,hurricane-michael_00000136,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000136__b0015.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000136__b0015.jpg,71,71,993.000000017957
palu-tsunami_00000189__b0096,palu-tsunami_00000189,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0096.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0096.jpg,24,24,126.90014556247371
hurricane-michael_00000281__b0087,hurricane-michael_00000281,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0087.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0087.jpg,113,113,6140.99763301072
hurricane-harvey_00000467__b0131,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0131.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0131.jpg,72,72,1487.4882446043584
palu-tsunami_00000115__b0292,palu-tsunami_00000115,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000115__b0292.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000115__b0292.jpg,42,43,507.5510662271334
hurricane-michael_00000061__b0001,hurricane-michael_00000061,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000061__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000061__b0001.jpg,51,50,414.73098133671397
palu-tsunami_00000115__b0070,palu-tsunami_00000115,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000115__b0070.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000115__b0070.jpg,95,95,2138.6465247867686
palu-tsunami_00000047__b0101,palu-tsunami_00000047,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000047__b0101.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000047__b0101.jpg,57,56,1273.2869402508527
hurricane-florence_00000374__b0032,hurricane-florence_00000374,hurricane-florence,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000374__b0032.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000374__b0032.jpg,112,111,4069.8753782503873
hurricane-harvey_00000467__b0026,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0026.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0026.jpg,64,64,1270.0572022267143
palu-tsunami_00000164__b0123,palu-tsunami_00000164,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000164__b0123.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000164__b0123.jpg,29,30,286.64000374303356
hurricane-harvey_00000491__b0049,hurricane-harvey_00000491,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0049.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0049.jpg,79,79,1280.4188271021892
hurricane-michael_00000049__b0110,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0110.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0110.jpg,26,26,170.8107776859276
hurricane-michael_00000061__b0047,hurricane-michael_00000061,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000061__b0047.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000061__b0047.jpg,79,79,1949.8918281187873
hurricane-harvey_00000159__b0052,hurricane-harvey_00000159,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000159__b0052.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000159__b0052.jpg,184,247,16826.132977245798
mexico-earthquake_00000085__b0261,mexico-earthquake_00000085,mexico-earthquake,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000085__b0261.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000085__b0261.jpg,46,46,629.2184393448695
hurricane-harvey_00000151__b0022,hurricane-harvey_00000151,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000151__b0022.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000151__b0022.jpg,36,36,312.17965846619336
santa-rosa-wildfire_00000203__b0006,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0006.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0006.jpg,76,75,1225.8250497106494
santa-rosa-wildfire_00000203__b0079,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0079.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0079.jpg,77,77,1356.481816402043
guatemala-volcano_00000015__b0062,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0062.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0062.jpg,26,27,209.7020903313903
hurricane-florence_00000341__b0000,hurricane-florence_00000341,hurricane-florence,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000341__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000341__b0000.jpg,220,220,7689.329107215711
palu-tsunami_00000118__b1717,palu-tsunami_00000118,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000118__b1717.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000118__b1717.jpg,34,34,443.14152264951
palu-tsunami_00000189__b0094,palu-tsunami_00000189,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0094.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0094.jpg,59,65,1409.7950400196396
hurricane-harvey_00000402__b0085,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0085.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0085.jpg,224,224,6873.588431374406
hurricane-harvey_00000402__b0052,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0052.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0052.jpg,265,186,2486.0842546287095
hurricane-harvey_00000491__b0053,hurricane-harvey_00000491,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0053.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0053.jpg,91,91,1484.4447341008147
hurricane-michael_00000061__b0024,hurricane-michael_00000061,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000061__b0024.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000061__b0024.jpg,50,50,658.607550908384
hurricane-michael_00000281__b0022,hurricane-michael_00000281,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0022.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0022.jpg,73,74,1153.1474644679402
hurricane-harvey_00000151__b0011,hurricane-harvey_00000151,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000151__b0011.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000151__b0011.jpg,50,65,898.3237097130145
palu-tsunami_00000189__b0112,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0112.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0112.jpg,57,57,705.5268240069486
hurricane-michael_00000049__b0090,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0090.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0090.jpg,55,55,1269.7365859523256
guatemala-volcano_00000015__b0103,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0103.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0103.jpg,27,27,223.01395953790316
palu-tsunami_00000118__b0143,palu-tsunami_00000118,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000118__b0143.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000118__b0143.jpg,34,35,347.91764949509076
hurricane-harvey_00000491__b0021,hurricane-harvey_00000491,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0021.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0021.jpg,92,92,1897.82260128224
hurricane-harvey_00000491__b0038,hurricane-harvey_00000491,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0038.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0038.jpg,63,81,875.4107220661655
midwest-flooding_00000061__b0018,midwest-flooding_00000061,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000061__b0018.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000061__b0018.jpg,58,58,573.425379819035
palu-tsunami_00000168__b0173,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0173.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0173.jpg,20,20,85.49270189242388
hurricane-harvey_00000289__b0041,hurricane-harvey_00000289,hurricane-harvey,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000289__b0041.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000289__b0041.jpg,55,56,526.4349313822755
palu-tsunami_00000168__b0186,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0186.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0186.jpg,27,27,273.6631440493655
hurricane-michael_00000281__b0055,hurricane-michael_00000281,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0055.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0055.jpg,46,46,580.5000000614941
palu-tsunami_00000164__b0011,palu-tsunami_00000164,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000164__b0011.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000164__b0011.jpg,30,30,312.7719174876945
santa-rosa-wildfire_00000203__b0130,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0130.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0130.jpg,79,79,1323.3222713116268
hurricane-harvey_00000467__b0175,hurricane-harvey_00000467,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0175.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0175.jpg,33,25,200.74704013519164
hurricane-michael_00000206__b0113,hurricane-michael_00000206,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000206__b0113.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000206__b0113.jpg,41,41,524.9338096484204
mexico-earthquake_00000105__b0135,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0135.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0135.jpg,42,58,674.5162005136077
santa-rosa-wildfire_00000049__b0039,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0039.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0039.jpg,96,88,2200.798118233593
hurricane-michael_00000329__b0015,hurricane-michael_00000329,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000329__b0015.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000329__b0015.jpg,97,97,2955.6016075442826
palu-tsunami_00000015__b0000,palu-tsunami_00000015,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000015__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000015__b0000.jpg,163,164,3629.9725124098372
hurricane-michael_00000196__b0012,hurricane-michael_00000196,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000196__b0012.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000196__b0012.jpg,54,54,474.8674509349289
hurricane-michael_00000412__b0003,hurricane-michael_00000412,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000412__b0003.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000412__b0003.jpg,22,22,140.70102190979188
socal-fire_00000494__b0019,socal-fire_00000494,socal-fire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00000494__b0019.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00000494__b0019.jpg,101,84,1923.0958685438618
socal-fire_00001341__b0010,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0010.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0010.jpg,42,43,387.1786720880549
midwest-flooding_00000417__b0001,midwest-flooding_00000417,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000417__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000417__b0001.jpg,32,32,445.7914948782922
midwest-flooding_00000061__b0043,midwest-flooding_00000061,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000061__b0043.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000061__b0043.jpg,59,50,884.9144414548178
hurricane-michael_00000049__b0099,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0099.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0099.jpg,30,30,273.5339953034534
palu-tsunami_00000189__b0085,palu-tsunami_00000189,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0085.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0085.jpg,29,29,188.7856191116695
socal-fire_00000573__b0008,socal-fire_00000573,socal-fire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00000573__b0008.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00000573__b0008.jpg,51,50,743.8016369055719
hurricane-harvey_00000467__b0090,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0090.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0090.jpg,35,35,355.9215645272086
palu-tsunami_00000115__b0085,palu-tsunami_00000115,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000115__b0085.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000115__b0085.jpg,25,25,149.7069907233485
hurricane-harvey_00000367__b0008,hurricane-harvey_00000367,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000367__b0008.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000367__b0008.jpg,45,45,615.0315710866378
socal-fire_00001341__b0036,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0036.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0036.jpg,30,30,219.25555533471908
palu-tsunami_00000189__b0006,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0006.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0006.jpg,52,51,672.0334391315677
santa-rosa-wildfire_00000049__b0067,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0067.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0067.jpg,85,84,1804.8557201215544
palu-tsunami_00000189__b0015,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0015.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0015.jpg,25,24,130.1701459303287
santa-rosa-wildfire_00000049__b0026,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0026.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0026.jpg,68,68,1668.3343794423615
hurricane-florence_00000409__b0007,hurricane-florence_00000409,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000409__b0007.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000409__b0007.jpg,108,94,2465.5546507578615
santa-rosa-wildfire_00000203__b0075,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0075.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0075.jpg,83,84,1497.855656626447
midwest-flooding_00000345__b0003,midwest-flooding_00000345,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000345__b0003.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000345__b0003.jpg,63,63,1095.1393111379539
hurricane-harvey_00000467__b0206,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0206.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0206.jpg,53,54,988.7020930705927
santa-rosa-wildfire_00000203__b0022,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0022.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0022.jpg,67,67,1070.7683219153319
palu-tsunami_00000115__b0137,palu-tsunami_00000115,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000115__b0137.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000115__b0137.jpg,38,38,312.41386628426494
hurricane-michael_00000049__b0077,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0077.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0077.jpg,29,29,223.78635982753846
socal-fire_00001341__b0052,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0052.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0052.jpg,28,28,176.71939283495493
hurricane-florence_00000232__b0032,hurricane-florence_00000232,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000232__b0032.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000232__b0032.jpg,30,30,420.35961655125453
socal-fire_00001341__b0062,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0062.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0062.jpg,63,62,530.3057092843205
midwest-flooding_00000027__b0000,midwest-flooding_00000027,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000027__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000027__b0000.jpg,70,70,1779.0147433436239
hurricane-michael_00000049__b0072,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0072.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0072.jpg,53,53,580.9433346679494
hurricane-michael_00000412__b0005,hurricane-michael_00000412,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000412__b0005.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000412__b0005.jpg,61,62,1182.9290586366305
